time_bracket,open,high,low,close,median,price_change_label,price_change_pct
2017-05-04 00:00:00-04:00,1503.78,1565.0,1497.43,1556.15,1519.99,up,3.48255728896516
2017-05-04 06:00:00-04:00,1556.14,1588.08,1540.13,1586.55,1556.165,up,1.9541943526931949
2017-05-04 12:00:00-04:00,1586.56,1623.01,1444.94,1520.65,1556.0,down,-4.154270875352961
2017-05-04 18:00:00-04:00,1525.9,1565.51,1494.92,1560.96,1545.03,up,2.2976603971426757
2017-05-05 00:00:00-04:00,1560.96,1609.0,1558.19,1591.34,1589.22,up,1.946238212382112
2017-05-05 06:00:00-04:00,1591.32,1591.32,1533.53,1545.0,1570.0,down,-2.910791041399585
2017-05-05 12:00:00-04:00,1546.79,1555.0,1496.07,1534.6,1523.03,down,-0.788083708842191
2017-05-05 18:00:00-04:00,1534.6,1547.0,1495.0,1535.21,1529.98,up,0.039749771927555244
2017-05-06 00:00:00-04:00,1533.26,1538.16,1510.5,1536.0,1524.01,up,0.17870419889647327
2017-05-06 06:00:00-04:00,1535.99,1564.32,1505.0,1521.15,1542.5,down,-0.9661521233862103
2017-05-06 12:00:00-04:00,1521.14,1578.97,1520.53,1560.98,1555.0,up,2.6190883153424327
2017-05-06 18:00:00-04:00,1556.2,1565.0,1551.0,1557.42,1556.57,up,0.07839609304716166
2017-05-07 00:00:00-04:00,1555.56,1560.41,1525.0,1543.99,1545.065,down,-0.7437835891897393
2017-05-07 06:00:00-04:00,1542.01,1547.46,1525.02,1540.22,1532.7849999999999,down,-0.11608225627589563
2017-05-07 12:00:00-04:00,1540.22,1546.3,1525.1,1535.98,1532.0,down,-0.2752853488462659
2017-05-07 18:00:00-04:00,1535.98,1589.0,1533.93,1570.12,1565.63,up,2.222685191213425
2017-05-08 00:00:00-04:00,1569.06,1608.0,1560.05,1601.82,1588.97,up,2.087874268670409
2017-05-08 06:00:00-04:00,1602.0,1609.98,1560.0,1573.94,1574.41,down,-1.751560549313358
2017-05-08 12:00:00-04:00,1573.94,1642.17,1562.11,1619.99,1592.09,up,2.925778619261221
2017-05-08 18:00:00-04:00,1616.01,1670.0,1616.0,1658.69,1645.02,up,2.64107276563883
2017-05-09 00:00:00-04:00,1658.34,1731.26,1645.74,1714.28,1692.83,up,3.373252770843127
2017-05-09 06:00:00-04:00,1713.95,1760.4,1695.6,1722.53,1723.62,up,0.5005980337816185
2017-05-09 12:00:00-04:00,1722.56,1759.7,1661.07,1701.61,1732.9,down,-1.216213078209183
2017-05-09 18:00:00-04:00,1701.51,1735.06,1696.11,1696.12,1717.87,down,-0.31677745061740037
2017-05-10 00:00:00-04:00,1696.12,1749.0,1682.0,1732.28,1719.85,up,2.1319246279744464
2017-05-10 06:00:00-04:00,1735.33,1794.21,1726.65,1788.44,1766.55,up,3.0605129860026725
2017-05-10 12:00:00-04:00,1788.44,1789.54,1745.0,1762.72,1766.92,down,-1.4381248462347118
2017-05-10 18:00:00-04:00,1762.72,1774.53,1745.01,1769.11,1761.94,up,0.36250794227101757
2017-05-11 00:00:00-04:00,1769.11,1892.0,1769.11,1874.97,1844.63,up,5.983799763723008
2017-05-11 06:00:00-04:00,1874.97,1875.0,1807.25,1861.0,1850.66,down,-0.7450785879240751
2017-05-11 12:00:00-04:00,1861.0,1868.0,1792.0,1830.64,1829.44,down,-1.6313809779688326
2017-05-11 18:00:00-04:00,1830.57,1837.63,1763.0,1795.6,1821.96,down,-1.910333939701847
2017-05-12 00:00:00-04:00,1796.17,1825.25,1733.0,1825.25,1781.99,up,1.6190004286899207
2017-05-12 06:00:00-04:00,1822.48,1826.0,1751.38,1751.38,1779.95,down,-3.901277380273027
2017-05-12 12:00:00-04:00,1751.98,1766.0,1650.0,1719.0,1703.63,down,-1.8824415803833427
2017-05-12 18:00:00-04:00,1715.01,1729.82,1601.46,1642.22,1661.46,down,-4.24429012075731
2017-05-13 00:00:00-04:00,1643.74,1715.0,1627.36,1708.99,1685.225,up,3.9696058987431115
2017-05-13 06:00:00-04:00,1708.99,1747.0,1685.69,1710.3,1716.0,up,0.07665346198630907
2017-05-13 12:00:00-04:00,1707.52,1785.82,1699.0,1771.89,1731.28,up,3.769794790104952
2017-05-13 18:00:00-04:00,1768.94,1796.0,1759.0,1776.0,1776.89,up,0.39910907096905035
2017-05-14 00:00:00-04:00,1781.32,1815.0,1763.0,1815.0,1794.62,up,1.8907327150652353
2017-05-14 06:00:00-04:00,1815.0,1815.0,1770.11,1772.0,1787.05,down,-2.369146005509637
2017-05-14 12:00:00-04:00,1774.72,1792.0,1753.0,1780.0,1767.06,up,0.2975117201586608
2017-05-14 18:00:00-04:00,1780.0,1785.02,1750.5,1750.5,1768.59,down,-1.6573033707865115
2017-05-15 00:00:00-04:00,1750.5,1757.0,1682.56,1736.0,1732.92,down,-0.8283347614967185
2017-05-15 06:00:00-04:00,1736.0,1760.0,1685.58,1706.95,1724.99,down,-1.6733870967741926
2017-05-15 12:00:00-04:00,1713.06,1745.54,1689.74,1729.95,1717.21,up,0.9859549577948323
2017-05-15 18:00:00-04:00,1729.95,1735.0,1662.0,1667.43,1699.49,down,-3.613977282580416
2017-05-16 00:00:00-04:00,1667.42,1714.0,1641.22,1697.01,1687.86,up,1.7745978817574448
2017-05-16 06:00:00-04:00,1701.79,1740.0,1697.0,1739.01,1722.04,up,2.1871088677216433
2017-05-16 12:00:00-04:00,1740.0,1750.0,1686.4,1704.97,1730.16,down,-2.013218390804594
2017-05-16 18:00:00-04:00,1704.99,1738.26,1670.01,1709.32,1701.02,up,0.25396043378553834
2017-05-17 00:00:00-04:00,1709.27,1808.0,1704.88,1803.22,1768.03,up,5.496498505209835
2017-05-17 06:00:00-04:00,1800.0,1840.42,1775.9,1829.98,1809.98,up,1.6655555555555646
2017-05-17 12:00:00-04:00,1829.91,1833.26,1765.27,1771.44,1800.85,down,-3.195239110120174
2017-05-17 18:00:00-04:00,1767.01,1813.98,1765.26,1768.14,1781.62,up,0.06394983616391237
2017-05-18 00:00:00-04:00,1768.11,1823.33,1766.33,1790.01,1801.23,up,1.2386107199212848
2017-05-18 06:00:00-04:00,1790.01,1862.3,1790.0,1855.99,1821.99,up,3.6860129273020847
2017-05-18 12:00:00-04:00,1852.32,1880.0,1846.5,1876.5,1866.05,up,1.305389997408657
2017-05-18 18:00:00-04:00,1876.5,1910.0,1874.99,1898.68,1887.0,up,1.1819877431388237
2017-05-19 00:00:00-04:00,1898.72,1935.98,1895.35,1928.04,1921.0,up,1.544198196679858
2017-05-19 06:00:00-04:00,1931.72,1954.99,1915.38,1948.99,1943.33,up,0.8940219079369705
2017-05-19 12:00:00-04:00,1949.99,1958.99,1898.0,1957.17,1925.115,up,0.36820701644624254
2017-05-19 18:00:00-04:00,1957.12,1986.64,1951.47,1971.23,1972.7,up,0.7209573250490653
2017-05-20 00:00:00-04:00,1976.38,1989.0,1964.5,1964.5,1979.1149999999998,down,-0.6010989789413057
2017-05-20 06:00:00-04:00,1965.03,1970.0,1914.0,1957.08,1951.0,down,-0.40457397596983524
2017-05-20 12:00:00-04:00,1948.16,2000.0,1947.46,1990.0,1975.0,up,2.147667542706966
2017-05-20 18:00:00-04:00,1998.9,2045.0,1984.01,2045.0,2015.0,up,2.306268447646209
2017-05-21 00:00:00-04:00,2045.0,2048.5,2017.01,2048.03,2035.0,up,0.14816625916871384
2017-05-21 06:00:00-04:00,2048.02,2063.11,1961.52,2004.44,2027.0549999999998,down,-2.127908907139575
2017-05-21 12:00:00-04:00,1999.0,2020.0,1983.0,2014.64,2003.01,up,0.782391195597798
2017-05-21 18:00:00-04:00,2016.0,2050.0,2008.69,2050.0,2022.0,up,1.6865079365079305
2017-05-22 00:00:00-04:00,2050.0,2134.86,2050.0,2080.0,2098.0,up,1.4634146341463428
2017-05-22 06:00:00-04:00,2081.0,2181.99,2073.07,2172.4,2118.99,up,4.392119173474285
2017-05-22 12:00:00-04:00,2171.93,2230.34,2078.0,2137.83,2183.14,down,-1.5700321833576503
2017-05-22 18:00:00-04:00,2137.7,2158.04,2001.0,2154.8,2095.475,up,0.7999251532020635
2017-05-23 00:00:00-04:00,2154.99,2189.09,2125.37,2148.99,2153.18,down,-0.27842356577060245
2017-05-23 06:00:00-04:00,2148.99,2259.11,2144.52,2250.0,2197.4,up,4.700347605154054
2017-05-23 12:00:00-04:00,2250.0,2268.12,2189.88,2235.48,2233.0,down,-0.6453333333333311
2017-05-23 18:00:00-04:00,2235.48,2315.27,2232.03,2309.57,2285.8,up,3.314277023279133
2017-05-24 00:00:00-04:00,2307.93,2345.0,2286.67,2324.72,2323.01,up,0.7274917350179599
2017-05-24 06:00:00-04:00,2324.7,2420.0,2315.0,2418.0,2381.4049999999997,up,4.013421086591817
2017-05-24 12:00:00-04:00,2418.0,2481.75,2392.9,2464.0,2439.0150000000003,up,1.9023986765922318
2017-05-24 18:00:00-04:00,2464.0,2575.0,2350.0,2560.33,2454.6,up,3.909496753246744
2017-05-25 00:00:00-04:00,2565.0,2659.94,2493.0,2655.0,2605.45,up,3.5087719298245723
2017-05-25 06:00:00-04:00,2655.0,2760.1,2627.56,2686.98,2709.0,up,1.2045197740113034
2017-05-25 12:00:00-04:00,2686.02,2693.38,2263.72,2477.26,2438.1,down,-7.772094027594722
2017-05-25 18:00:00-04:00,2477.26,2477.26,2221.0,2340.01,2330.9849999999997,down,-5.540395436893986
2017-05-26 00:00:00-04:00,2340.01,2599.12,2340.0,2505.0,2460.69,up,7.050824569125758
2017-05-26 06:00:00-04:00,2505.0,2580.0,2329.76,2416.09,2477.705,down,-3.5493013972055842
2017-05-26 12:00:00-04:00,2415.0,2460.0,2060.0,2288.2,2277.56,down,-5.250517598343696
2017-05-26 18:00:00-04:00,2288.0,2339.94,2150.0,2252.72,2259.52,down,-1.541958041958047
2017-05-27 00:00:00-04:00,2252.72,2252.72,1918.59,1941.39,2072.925,down,-13.820181824638645
2017-05-27 06:00:00-04:00,1941.01,2114.55,1850.0,2087.2,2020.56,up,7.531645895693462
2017-05-27 12:00:00-04:00,2087.2,2174.99,2001.0,2016.79,2100.0,down,-3.3734189344576393
2017-05-27 18:00:00-04:00,2023.55,2231.75,2012.21,2210.0,2111.825,up,9.214005090064493
2017-05-28 00:00:00-04:00,2208.97,2313.96,2121.23,2296.0,2224.04,up,3.939845267251263
2017-05-28 06:00:00-04:00,2295.44,2296.0,2100.0,2143.01,2228.16,down,-6.640556930261732
2017-05-28 12:00:00-04:00,2143.01,2194.13,2081.0,2162.87,2150.0,up,0.9267338929822788
2017-05-28 18:00:00-04:00,2162.7,2199.24,2110.0,2179.08,2172.15,up,0.757386600083243
2017-05-29 00:00:00-04:00,2175.93,2237.7,2126.05,2228.11,2195.88,up,2.398055084492623
2017-05-29 06:00:00-04:00,2228.02,2300.58,2201.0,2259.94,2250.0,up,1.432662184361
2017-05-29 12:00:00-04:00,2260.05,2350.0,2247.61,2332.01,2311.15,up,3.184000353974481
2017-05-29 18:00:00-04:00,2334.56,2344.61,2215.0,2306.34,2274.84,down,-1.2087930916318212
2017-05-30 00:00:00-04:00,2311.85,2339.08,2269.81,2305.14,2307.41,down,-0.29024374418755716
2017-05-30 06:00:00-04:00,2305.24,2328.48,2214.95,2233.33,2257.255,down,-3.1194148982318537
2017-05-30 12:00:00-04:00,2233.3,2293.46,2220.01,2232.03,2257.69,down,-0.05686652039582629
2017-05-30 18:00:00-04:00,2232.03,2249.47,2154.28,2170.86,2205.7,down,-2.7405545624386796
2017-05-31 00:00:00-04:00,2170.82,2245.67,2161.02,2227.81,2219.975,up,2.625275241613756
2017-05-31 06:00:00-04:00,2225.4,2329.39,2206.72,2306.61,2244.3050000000003,up,3.649231598813696
2017-05-31 12:00:00-04:00,2299.01,2334.0,2274.11,2277.99,2307.81,down,-0.9143065928378102
2017-05-31 18:00:00-04:00,2277.99,2379.0,2269.36,2368.12,2344.5,up,3.956558193846327
2017-06-01 00:00:00-04:00,2368.1,2438.11,2352.11,2418.0,2383.09,up,2.1071745281026955
2017-06-01 06:00:00-04:00,2420.7,2456.39,2379.0,2402.65,2426.5950000000003,down,-0.7456520841078951
2017-06-01 12:00:00-04:00,2402.65,2420.0,2321.05,2398.59,2380.47,down,-0.16898008449004465
2017-06-01 18:00:00-04:00,2398.57,2445.0,2360.0,2440.42,2396.0,up,1.7447896038055966
2017-06-02 00:00:00-04:00,2443.64,2449.55,2415.0,2439.7,2438.0150000000003,down,-0.16123487911476886
2017-06-02 06:00:00-04:00,2437.36,2441.1,2370.03,2429.59,2418.99,down,-0.3187875406177154
2017-06-02 12:00:00-04:00,2428.18,2457.64,2400.13,2452.31,2430.57,up,0.9937484041545597
2017-06-02 18:00:00-04:00,2452.31,2496.0,2448.19,2461.79,2478.04,up,0.3865742911785208
2017-06-03 00:00:00-04:00,2461.05,2509.0,2445.0,2508.96,2475.96,up,1.9467300542451271
2017-06-03 06:00:00-04:00,2508.9,2570.0,2500.0,2568.86,2521.98,up,2.389891984535053
2017-06-03 12:00:00-04:00,2568.86,2584.34,2530.0,2548.47,2561.79,down,-0.7937372998139347
2017-06-03 18:00:00-04:00,2548.39,2570.0,2477.99,2513.91,2520.0,down,-1.3530111168227776
2017-06-04 00:00:00-04:00,2512.94,2569.0,2504.04,2548.01,2528.9799999999996,up,1.3955764960564165
2017-06-04 06:00:00-04:00,2548.02,2555.79,2510.2,2527.11,2537.4,down,-0.8206372006499096
2017-06-04 12:00:00-04:00,2526.07,2533.73,2460.0,2510.18,2514.9449999999997,down,-0.6290403670523914
2017-06-04 18:00:00-04:00,2509.01,2588.66,2501.0,2583.67,2551.96,up,2.9756756649036875
